initiator_role,metadata,app_version,initiator,session_id,ip_address,previous_hash,event_type,feature,action,user_agent,hash,status,id,created_date,updated_date,created_by_id,is_sample
"system","{""count"":500}","2025.5","System","sess_1771627142026_kizojxfhw","","","EXPORT_DATA","AuditLog","Exported audit logs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","227c2bee0a9e44a4e5375efafeec17956df3a64945fdff7c277fe073291546a4","SUCCESS","6998e4e3f816eba8f8ef66e8","2026-02-20T22:49:07.261000","2026-02-20T22:49:07.261000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6e2fdb8ea6e15071d7ced2bd09340a59533bcbf13e5b8956b8ee9768d0437e18","AUTHORIZED","6998d7573bb62e5e82b58638","2026-02-20T21:51:19.350000","2026-02-20T21:51:19.350000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":101}","2025.5","User","sess_1771624081950_g0ixi49io","","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ef6cbbd4e05c9e38bbd1231a27fc8d2c2fbba6eeede7b8f7d4e9c833d3ed8467","AUTHORIZED","6998d757a7dc5a7be234420c","2026-02-20T21:51:19.350000","2026-02-20T21:51:19.350000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":102}","2025.5","User","sess_1771624081950_g0ixi49io","","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3bacf07b366de6410c1409cf3e8f5b7ae7f4a46a7b27ad3d750dd7f2a926dc35","AUTHORIZED","6998d75726568039ec32f4e4","2026-02-20T21:51:19.350000","2026-02-20T21:51:19.350000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":92}","2025.5","User","sess_1771624081950_g0ixi49io","","87093e5b626c55c5051c0ef4d93964041308db49ee8090ecf34f2616063fa7c6","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ea4e93f47e82a54fd620823907e8c54aecd17ad04c458f4d3efc9cc4c48fe8ce","AUTHORIZED","6998d757ad4f2390797d7517","2026-02-20T21:51:19.349000","2026-02-20T21:51:19.349000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":102}","2025.5","User","sess_1771624081950_g0ixi49io","","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0d2ec4821f9e35b69a9cd6238021edce95c075d81900b45bb4b4271a0a7ff80f","AUTHORIZED","6998d7573a9a3581a59c8cbb","2026-02-20T21:51:19.343000","2026-02-20T21:51:19.343000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d757541077eca4cdf36f","2026-02-20T21:51:19.343000","2026-02-20T21:51:19.343000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":89}","2025.5","User","sess_1771624081950_g0ixi49io","","ce2757c26437bf743ce53e427dcbe484e78912911489a1843bb054a300bd38b5","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","16acd7382bd6bc4eb9116d60cec16853ab9d07aa15d15cf4af4aacc24e64320a","AUTHORIZED","6998d757b99daef54e7b406b","2026-02-20T21:51:19.342000","2026-02-20T21:51:19.342000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":96}","2025.5","User","sess_1771624081950_g0ixi49io","","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","AUTHORIZED","6998d75716a725a2e874b009","2026-02-20T21:51:19.340000","2026-02-20T21:51:19.340000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d757eb8fcf176b639434","2026-02-20T21:51:19.339000","2026-02-20T21:51:19.339000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":84}","2025.5","User","sess_1771624081950_g0ixi49io","","95c7893c924a4d38d403ed35bf2df0ab674eea12259345fe7ba374b5702eb3c7","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","de004f70fbd129434d2069f9cf230258574beb957a0c6eb9bfbb0c114e6456bb","AUTHORIZED","6998d757a1e569789ed41593","2026-02-20T21:51:19.338000","2026-02-20T21:51:19.338000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d7579e8b915d04ba2949","2026-02-20T21:51:19.337000","2026-02-20T21:51:19.337000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d75788488921041ff7a9","2026-02-20T21:51:19.335000","2026-02-20T21:51:19.335000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d757c5d620e70562a74e","2026-02-20T21:51:19.334000","2026-02-20T21:51:19.334000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":94}","2025.5","User","sess_1771624081950_g0ixi49io","","e5dca4ba962e5df4834937e21de567661753d6962cf31e48fafade0594e4d6a1","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0b1f61cf443423e31040729ba4d19522a99d5395a3e563406121f2e88d179633","AUTHORIZED","6998d757767500687c550ee2","2026-02-20T21:51:19.332000","2026-02-20T21:51:19.332000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d75759f914a5ba7dab16","2026-02-20T21:51:19.329000","2026-02-20T21:51:19.329000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f6a763e739ac6371b3a2b2e040e513849958ed6e6a76e17226510bc053398084","AUTHORIZED","6998d7574f26f8e83343dcd9","2026-02-20T21:51:19.329000","2026-02-20T21:51:19.329000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b49912fdd8383a47b41a13d021b564907cc21363d55bb98abb61b7f78df63670","AUTHORIZED","6998d7570de63ad600902ba2","2026-02-20T21:51:19.328000","2026-02-20T21:51:19.328000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d757672aaeda38a8e161","2026-02-20T21:51:19.328000","2026-02-20T21:51:19.328000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d757c44eefc6ac8e3cd7","2026-02-20T21:51:19.327000","2026-02-20T21:51:19.327000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f6a763e739ac6371b3a2b2e040e513849958ed6e6a76e17226510bc053398084","AUTHORIZED","6998d757b650ec2c12cf25bc","2026-02-20T21:51:19.327000","2026-02-20T21:51:19.327000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":86}","2025.5","User","sess_1771624081950_g0ixi49io","","abb674ace81e5d1d1860f5b65e74e2226ba126882f6537ad60dba74e97876a94","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","582194f442f9dc19ed2b016db2fb2cb789b96703f999d9d6e9a82701dc8bf4dd","AUTHORIZED","6998d75753797ef2a6416102","2026-02-20T21:51:19.326000","2026-02-20T21:51:19.326000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":97}","2025.5","User","sess_1771624081950_g0ixi49io","","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c474327f5ea67eb6a8ea1aa1d17021444dbaea7ad3972d58d13d9e8995796097","AUTHORIZED","6998d7571d1cf3797ba101ac","2026-02-20T21:51:19.325000","2026-02-20T21:51:19.325000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4e9e3d86d2b3b7742e228c37f2ddd1b867b5b9088913c3202459a20ae8029d35","AUTHORIZED","6998d75771c28bc6907f7121","2026-02-20T21:51:19.321000","2026-02-20T21:51:19.321000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","AUTHORIZED","6998d7578c800ac3cc863afd","2026-02-20T21:51:19.319000","2026-02-20T21:51:19.319000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f6a763e739ac6371b3a2b2e040e513849958ed6e6a76e17226510bc053398084","AUTHORIZED","6998d7576a4c24cd7b93b2be","2026-02-20T21:51:19.313000","2026-02-20T21:51:19.313000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":88}","2025.5","User","sess_1771624081950_g0ixi49io","","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","59c999c6eb525006dba05a9a42421c0499761b1fda592b152439745be07e26dc","AUTHORIZED","6998d7576aa211da53db9642","2026-02-20T21:51:19.308000","2026-02-20T21:51:19.308000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d75723bd444397de3978","2026-02-20T21:51:19.307000","2026-02-20T21:51:19.307000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","01ef72a8b44b562891fc231d364f749497d0b99dd740330a8d7b706359650101","AUTHORIZED","6998d75765fd0d3d0f183ee0","2026-02-20T21:51:19.302000","2026-02-20T21:51:19.302000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750d28025e05b07c978","2026-02-20T21:51:12.718000","2026-02-20T21:51:12.718000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d750a7428e7ee0388f2c","2026-02-20T21:51:12.717000","2026-02-20T21:51:12.717000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":88}","2025.5","User","sess_1771624081950_g0ixi49io","","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","59c999c6eb525006dba05a9a42421c0499761b1fda592b152439745be07e26dc","AUTHORIZED","6998d7504b71e3d907c755b6","2026-02-20T21:51:12.659000","2026-02-20T21:51:12.659000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":94}","2025.5","User","sess_1771624081950_g0ixi49io","","e5dca4ba962e5df4834937e21de567661753d6962cf31e48fafade0594e4d6a1","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","AUTHORIZED","6998d7503289e9f63d0b2d78","2026-02-20T21:51:12.658000","2026-02-20T21:51:12.658000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","AUTHORIZED","6998d7508ecbbda943f1a0ea","2026-02-20T21:51:12.651000","2026-02-20T21:51:12.651000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750c855639d0ca296f9","2026-02-20T21:51:12.651000","2026-02-20T21:51:12.651000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":93}","2025.5","User","sess_1771624081950_g0ixi49io","","72e6748571746384298da6090595b47981def8e000717be1fbcfc5dbe4fb6942","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e5dca4ba962e5df4834937e21de567661753d6962cf31e48fafade0594e4d6a1","AUTHORIZED","6998d750ebbb43abb652e119","2026-02-20T21:51:12.651000","2026-02-20T21:51:12.651000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d7504b71e3d907c755b5","2026-02-20T21:51:12.647000","2026-02-20T21:51:12.647000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","AUTHORIZED","6998d7504ec9cf8173aa6d8e","2026-02-20T21:51:12.643000","2026-02-20T21:51:12.643000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":89}","2025.5","User","sess_1771624081950_g0ixi49io","","ce2757c26437bf743ce53e427dcbe484e78912911489a1843bb054a300bd38b5","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","16acd7382bd6bc4eb9116d60cec16853ab9d07aa15d15cf4af4aacc24e64320a","AUTHORIZED","6998d750f63d4cfa17af132b","2026-02-20T21:51:12.641000","2026-02-20T21:51:12.641000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":86}","2025.5","User","sess_1771624081950_g0ixi49io","","abb674ace81e5d1d1860f5b65e74e2226ba126882f6537ad60dba74e97876a94","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6c9ee2232230483694431efe45738c1eb78502af7381a375272f9f87e2602ad0","AUTHORIZED","6998d750b99daef54e7b4066","2026-02-20T21:51:12.641000","2026-02-20T21:51:12.641000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4e9e3d86d2b3b7742e228c37f2ddd1b867b5b9088913c3202459a20ae8029d35","AUTHORIZED","6998d750344012d1f2201dcf","2026-02-20T21:51:12.636000","2026-02-20T21:51:12.636000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","66491abd6dbcfa01531c95c64cc58a367cbf4e5ca1c9e7a93b598e9522bf6999","AUTHORIZED","6998d7506629fee4744909c4","2026-02-20T21:51:12.636000","2026-02-20T21:51:12.636000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750803a45f7e99dcfd5","2026-02-20T21:51:12.635000","2026-02-20T21:51:12.635000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6e2fdb8ea6e15071d7ced2bd09340a59533bcbf13e5b8956b8ee9768d0437e18","AUTHORIZED","6998d750c1b06c41cecd3b70","2026-02-20T21:51:12.635000","2026-02-20T21:51:12.635000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":91}","2025.5","User","sess_1771624081950_g0ixi49io","","df9004b94fa3228ecb3ffcaacadcbd705ecb4b043ea964816012071f9bc479c3","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ec5599ee156e8e4d193ab3f880b3f11c7b68093aaf3911113305c3b9b9818650","AUTHORIZED","6998d750e94abd2f8e825b17","2026-02-20T21:51:12.634000","2026-02-20T21:51:12.634000","68dbfcb329e82d13ee45e2a3","false"
