avatar_name,scene_context,facial_features,body_type,hairstyle,clothing,accessories,ai_suggestions,is_favorite,tags,id,created_date,updated_date,created_by_id,is_sample
"AI_Avatar_1762540093813_167","general","{""face_shape"":""oval"",""eye_size"":0.4129166502603031,""eye_color"":""#8B4513"",""nose_size"":0.4806471740617966,""mouth_size"":0.4042772129781681,""skin_tone"":""#FFCD94""}","{""height"":1.7997676744433018,""build"":""slim"",""proportions"":{""torso_length"":0.9410819813118997,""arm_length"":0.921147365967602,""leg_length"":0.8916927778522618}}","{""style"":""medium"",""color"":""#5C3836"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""pants"",""color_scheme"":[""#0000FF"",""#0000FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a3fc9f12b51a47dc213","2025-11-07T18:28:15.264000","2025-11-07T18:28:15.264000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540093310_428","general","{""face_shape"":""oval"",""eye_size"":0.4613397988425394,""eye_color"":""#8B4513"",""nose_size"":0.5244353777230126,""mouth_size"":0.46541744676969876,""skin_tone"":""#D69D74""}","{""height"":1.5442167215665041,""build"":""slim"",""proportions"":{""torso_length"":1.0233458507914992,""arm_length"":0.9451594327465087,""leg_length"":0.9436278528459779}}","{""style"":""long"",""color"":""#F4A460"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""shorts"",""color_scheme"":[""#000000"",""#000000""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a3f3b3c45fe2e284608","2025-11-07T18:28:15.181000","2025-11-07T18:28:15.181000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540084932_515","general","{""face_shape"":""heart"",""eye_size"":0.46008990073038114,""eye_color"":""#8B4513"",""nose_size"":0.40886694279219415,""mouth_size"":0.43865910103766625,""skin_tone"":""#FFCD94""}","{""height"":1.5314945649182987,""build"":""athletic"",""proportions"":{""torso_length"":0.8616257055319112,""arm_length"":0.9549905674993915,""leg_length"":1.053261872097662}}","{""style"":""medium"",""color"":""#2C1608"",""texture"":""wavy""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#FF00FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a36a2994d638b9eae3c","2025-11-07T18:28:06.075000","2025-11-07T18:28:06.075000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540068187_177","general","{""face_shape"":""oval"",""eye_size"":0.5596871227019127,""eye_color"":""#8B4513"",""nose_size"":0.4192634641776298,""mouth_size"":0.4814049773790887,""skin_tone"":""#E8B98A""}","{""height"":1.5882296280997585,""build"":""athletic"",""proportions"":{""torso_length"":0.9755587417761,""arm_length"":0.9242744161005743,""leg_length"":0.8627285171780658}}","{""style"":""short"",""color"":""#8B4513"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#0000FF"",""#0000FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a25b7a9ef1aa86cf0d2","2025-11-07T18:27:49.583000","2025-11-07T18:27:49.583000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540066592_113","general","{""face_shape"":""oval"",""eye_size"":0.4678020523348814,""eye_color"":""#2E5090"",""nose_size"":0.5030629938243194,""mouth_size"":0.5587821576148283,""skin_tone"":""#D69D74""}","{""height"":1.5446123507463911,""build"":""athletic"",""proportions"":{""torso_length"":0.9082889959079937,""arm_length"":0.9279481345352206,""leg_length"":1.0786086171185263}}","{""style"":""short"",""color"":""#000000"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#FFFFFF"",""#FF0000""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a254ef9994b965fc834","2025-11-07T18:27:49.574000","2025-11-07T18:27:49.574000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540066029_779","general","{""face_shape"":""oval"",""eye_size"":0.44450101627402816,""eye_color"":""#2E5090"",""nose_size"":0.4247674139048764,""mouth_size"":0.4550008841645789,""skin_tone"":""#FFE0BD""}","{""height"":1.6494513163198712,""build"":""athletic"",""proportions"":{""torso_length"":0.9344982184311823,""arm_length"":0.986775701173044,""leg_length"":0.9051872280923832}}","{""style"":""long"",""color"":""#000000"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#FFFF00"",""#FF00FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a2576bbb9306ae715f8","2025-11-07T18:27:49.560000","2025-11-07T18:27:49.560000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540067146_416","general","{""face_shape"":""heart"",""eye_size"":0.4907006374048613,""eye_color"":""#2E5090"",""nose_size"":0.469343817354714,""mouth_size"":0.521910360270907,""skin_tone"":""#FFE0BD""}","{""height"":1.5529517952206429,""build"":""athletic"",""proportions"":{""torso_length"":0.9975289531503465,""arm_length"":0.9032501189167627,""leg_length"":0.8890351459755661}}","{""style"":""short"",""color"":""#2C1608"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#FFFFFF"",""#00FF00""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a250da15c28932188ca","2025-11-07T18:27:49.550000","2025-11-07T18:27:49.550000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540065522_429","general","{""face_shape"":""oval"",""eye_size"":0.47941226051237384,""eye_color"":""#228B22"",""nose_size"":0.4811911526134908,""mouth_size"":0.4916057509305268,""skin_tone"":""#FFE0BD""}","{""height"":1.5722938462900558,""build"":""athletic"",""proportions"":{""torso_length"":0.8618509674765454,""arm_length"":0.9429865351205885,""leg_length"":0.8538629301766185}}","{""style"":""medium"",""color"":""#000000"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#808080"",""#000000""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a25bb03e8bda685e7e9","2025-11-07T18:27:49.537000","2025-11-07T18:27:49.537000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540060306_972","general","{""face_shape"":""oval"",""eye_size"":0.5160226403870006,""eye_color"":""#2E5090"",""nose_size"":0.5104133843306193,""mouth_size"":0.5126760472560172,""skin_tone"":""#D69D74""}","{""height"":1.7200270035445269,""build"":""athletic"",""proportions"":{""torso_length"":0.8831056276364005,""arm_length"":0.9315202457835228,""leg_length"":0.8911382326899437}}","{""style"":""bob"",""color"":""#5C3836"",""texture"":""straight""}","{""top"":""hoodie"",""bottom"":""pants"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""striped""}","[]","","false","[]","690e3a1dc8a5f65a63d58303","2025-11-07T18:27:41.428000","2025-11-07T18:27:41.428000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540036031_776","general","{""face_shape"":""oval"",""eye_size"":0.42923472289114667,""eye_color"":""#2E5090"",""nose_size"":0.4193029378248856,""mouth_size"":0.4439013873952489,""skin_tone"":""#FFE0BD""}","{""height"":1.523996782555486,""build"":""average"",""proportions"":{""torso_length"":0.9556110390695521,""arm_length"":0.924770742539365,""leg_length"":0.9010695412007188}}","{""style"":""pixie"",""color"":""#000000"",""texture"":""wavy""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#FFFFFF""],""texture_pattern"":""solid""}","[]","","false","[]","690e3a05c8a5f65a63d58016","2025-11-07T18:27:17.152000","2025-11-07T18:27:17.152000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540026990_755","general","{""face_shape"":""heart"",""eye_size"":0.5932910469565413,""eye_color"":""#8B4513"",""nose_size"":0.4808848339096943,""mouth_size"":0.466364463403882,""skin_tone"":""#A67C52""}","{""height"":1.7048409228041745,""build"":""slim"",""proportions"":{""torso_length"":0.9134366382720365,""arm_length"":0.9331083708734484,""leg_length"":0.8988553400538651}}","{""style"":""medium"",""color"":""#2C1608"",""texture"":""wavy""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#FFFFFF"",""#000000""],""texture_pattern"":""striped""}","[]","","false","[]","690e39fc2acb3ae0a231d8b9","2025-11-07T18:27:08.170000","2025-11-07T18:27:08.170000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540017913_412","general","{""face_shape"":""oval"",""eye_size"":0.4437591901373087,""eye_color"":""#8B4513"",""nose_size"":0.44876569035985314,""mouth_size"":0.4709176060715668,""skin_tone"":""#FFE0BD""}","{""height"":1.5681597847028712,""build"":""athletic"",""proportions"":{""torso_length"":0.9110233587580062,""arm_length"":0.9325866639296668,""leg_length"":0.9151127729632129}}","{""style"":""short"",""color"":""#D2691E"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#00FF00"",""#00FF00""],""texture_pattern"":""solid""}","[]","","false","[]","690e39f3312d82a0fde28bdb","2025-11-07T18:26:59.162000","2025-11-07T18:26:59.162000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540009454_103","general","{""face_shape"":""oval"",""eye_size"":0.4804581341263411,""eye_color"":""#4B7B4B"",""nose_size"":0.40896878956699073,""mouth_size"":0.4529488147508341,""skin_tone"":""#E8B98A""}","{""height"":1.7640872644297696,""build"":""slim"",""proportions"":{""torso_length"":0.8777611712785837,""arm_length"":0.9797885192836702,""leg_length"":1.0330792433539993}}","{""style"":""medium"",""color"":""#D2691E"",""texture"":""straight""}","{""top"":""hoodie"",""bottom"":""pants"",""color_scheme"":[""#0000FF"",""#FF0000""],""texture_pattern"":""striped""}","[]","","false","[]","690e39ea4655d66d475c8cea","2025-11-07T18:26:50.812000","2025-11-07T18:26:50.812000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762540001190_443","general","{""face_shape"":""heart"",""eye_size"":0.4315812221302458,""eye_color"":""#8B4513"",""nose_size"":0.4937763729063486,""mouth_size"":0.5216563186898259,""skin_tone"":""#FFCD94""}","{""height"":1.5477278618484502,""build"":""slim"",""proportions"":{""torso_length"":0.9779198460444294,""arm_length"":0.9289867863506653,""leg_length"":0.9025013020837315}}","{""style"":""pixie"",""color"":""#2C1608"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#00FF00"",""#000000""],""texture_pattern"":""striped""}","[]","","false","[]","690e39e23302ea314445cccc","2025-11-07T18:26:42.282000","2025-11-07T18:26:42.282000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539993286_81","general","{""face_shape"":""oval"",""eye_size"":0.6358768837522892,""eye_color"":""#2E5090"",""nose_size"":0.4541193313436199,""mouth_size"":0.49317253506449155,""skin_tone"":""#E8B98A""}","{""height"":1.669920539712521,""build"":""athletic"",""proportions"":{""torso_length"":0.8548199193404781,""arm_length"":0.961361625199163,""leg_length"":0.9654901432185281}}","{""style"":""long"",""color"":""#000000"",""texture"":""wavy""}","{""top"":""shirt"",""bottom"":""pants"",""color_scheme"":[""#FF0000"",""#FF0000""],""texture_pattern"":""striped""}","[]","","false","[]","690e39dad2d35d0e2d4be5d3","2025-11-07T18:26:34.424000","2025-11-07T18:26:34.424000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539984891_703","general","{""face_shape"":""heart"",""eye_size"":0.4683274841609858,""eye_color"":""#8B4513"",""nose_size"":0.4127430092122561,""mouth_size"":0.45352727443693835,""skin_tone"":""#FFCD94""}","{""height"":1.5333442674286084,""build"":""slim"",""proportions"":{""torso_length"":0.8569696198409481,""arm_length"":0.9115855671378946,""leg_length"":0.9033235592677545}}","{""style"":""medium"",""color"":""#2C1608"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#000000"",""#FF0000""],""texture_pattern"":""striped""}","[]","","false","[]","690e39d21227876e10340735","2025-11-07T18:26:26.044000","2025-11-07T18:26:26.044000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539976713_341","general","{""face_shape"":""oval"",""eye_size"":0.45834512075170986,""eye_color"":""#8B4513"",""nose_size"":0.4709688573836184,""mouth_size"":0.42177707280662446,""skin_tone"":""#FFE0BD""}","{""height"":1.5535260004108997,""build"":""athletic"",""proportions"":{""torso_length"":0.9924971419307399,""arm_length"":0.9724530081885823,""leg_length"":0.9428350198427259}}","{""style"":""long"",""color"":""#2C1608"",""texture"":""wavy""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#FFFFFF"",""#000000""],""texture_pattern"":""solid""}","[]","","false","[]","690e39c9a207179c02953331","2025-11-07T18:26:17.848000","2025-11-07T18:26:17.848000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539969173_994","general","{""face_shape"":""oval"",""eye_size"":0.5397404591755748,""eye_color"":""#8B4513"",""nose_size"":0.48131023744683477,""mouth_size"":0.5207536249437592,""skin_tone"":""#E8B98A""}","{""height"":1.627212799645456,""build"":""slim"",""proportions"":{""torso_length"":0.9191333688402749,""arm_length"":0.9912259643446628,""leg_length"":0.9873396804284292}}","{""style"":""long"",""color"":""#000000"",""texture"":""curly""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#00FFFF"",""#0000FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e39c2e102b889380d0638","2025-11-07T18:26:10.341000","2025-11-07T18:26:10.341000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539966816_259","general","{""face_shape"":""oval"",""eye_size"":0.45088087848111835,""eye_color"":""#8B4513"",""nose_size"":0.49441361780723153,""mouth_size"":0.5617345271754206,""skin_tone"":""#D69D74""}","{""height"":1.600443030004975,""build"":""athletic"",""proportions"":{""torso_length"":1.0227006010954622,""arm_length"":0.901240215485877,""leg_length"":0.8505560525710959}}","{""style"":""medium"",""color"":""#D2691E"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""pants"",""color_scheme"":[""#0000FF"",""#00FF00""],""texture_pattern"":""solid""}","[]","","false","[]","690e39bfb451e397f81fe8f5","2025-11-07T18:26:07.989000","2025-11-07T18:26:07.989000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539961541_385","general","{""face_shape"":""oval"",""eye_size"":0.40656920311025074,""eye_color"":""#8B4513"",""nose_size"":0.45023656009504487,""mouth_size"":0.40464791494551194,""skin_tone"":""#FFE0BD""}","{""height"":1.5977142244488958,""build"":""slim"",""proportions"":{""torso_length"":0.9327245952916698,""arm_length"":0.9454763034940488,""leg_length"":0.8574514779334935}}","{""style"":""medium"",""color"":""#000000"",""texture"":""wavy""}","{""top"":""shirt"",""bottom"":""pants"",""color_scheme"":[""#000000"",""#FF00FF""],""texture_pattern"":""solid""}","[]","","false","[]","690e39ba3be852717b4cf98e","2025-11-07T18:26:02.709000","2025-11-07T18:26:02.709000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539957748_396","general","{""face_shape"":""oval"",""eye_size"":0.4043534478094982,""eye_color"":""#2E5090"",""nose_size"":0.5018835835716776,""mouth_size"":0.41380849505649514,""skin_tone"":""#FFE0BD""}","{""height"":1.5691930497371294,""build"":""slim"",""proportions"":{""torso_length"":0.9933456097947616,""arm_length"":0.9256349314370227,""leg_length"":1.0245059673132841}}","{""style"":""medium"",""color"":""#8B4513"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#0000FF"",""#FFFFFF""],""texture_pattern"":""solid""}","[]","","false","[]","690e39b734ebf82aa93beb94","2025-11-07T18:25:59.138000","2025-11-07T18:25:59.138000","68dbfcb329e82d13ee45e2a3","false"
"AI_Avatar_1762539951857_572","general","{""face_shape"":""oval"",""eye_size"":0.5929314927366611,""eye_color"":""#8B4513"",""nose_size"":0.5376992250593932,""mouth_size"":0.52788918776068,""skin_tone"":""#FFCD94""}","{""height"":1.6219158304007617,""build"":""slim"",""proportions"":{""torso_length"":0.9745760001361379,""arm_length"":0.9152786469676188,""leg_length"":0.8551690709256526}}","{""style"":""short"",""color"":""#8B4513"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""jeans"",""color_scheme"":[""#0000FF"",""#FFFFFF""],""texture_pattern"":""striped""}","[]","","false","[]","690e39b132f0987143b12d90","2025-11-07T18:25:53.091000","2025-11-07T18:25:53.091000","68dbfcb329e82d13ee45e2a3","false"
"Procedural_1762464980793","general","{""face_shape"":""oval"",""eye_size"":0.55,""eye_color"":""#29a3a3"",""nose_size"":0.5138015010262232,""mouth_size"":0.5723475028284315,""skin_tone"":""#bc8a61""}","{""height"":2.6,""build"":""athletic"",""proportions"":{""torso_length"":0.6180339887498948,""arm_length"":1,""leg_length"":1.618033988749895}}","{""style"":""bun"",""color"":""#1f7a43"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#26d9c7"",""#d92638""],""texture_pattern"":""solid""}","[]","","false","[""procedural"",""generated"",""mathematical""]","690d14d5b4be26f9833caf35","2025-11-06T21:36:21.921000","2025-11-06T21:36:21.921000","68dbfcb329e82d13ee45e2a3","false"
"Procedural_1762458392885","general","{""face_shape"":""oval"",""eye_size"":0.55,""eye_color"":""#6029a3"",""nose_size"":0.5280849288219495,""mouth_size"":0.5705511768946043,""skin_tone"":""#d2a179""}","{""height"":2.6,""build"":""average"",""proportions"":{""torso_length"":0.6180339887498948,""arm_length"":1,""leg_length"":1.618033988749895}}","{""style"":""bun"",""color"":""#1f7a39"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#26d94a"",""#d926b5""],""texture_pattern"":""solid""}","[]","","false","[""procedural"",""generated""]","690cfb1a20944c4c59ec5f24","2025-11-06T19:46:34.096000","2025-11-06T19:46:34.096000","68dbfcb329e82d13ee45e2a3","false"
"Procedural_1762458390604","general","{""face_shape"":""oval"",""eye_size"":0.55,""eye_color"":""#6029a3"",""nose_size"":0.5280849288219495,""mouth_size"":0.5705511768946043,""skin_tone"":""#d2a179""}","{""height"":2.6,""build"":""average"",""proportions"":{""torso_length"":0.6180339887498948,""arm_length"":1,""leg_length"":1.618033988749895}}","{""style"":""bun"",""color"":""#1f7a39"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#26d94a"",""#d926b5""],""texture_pattern"":""solid""}","[]","","false","[""procedural"",""generated""]","690cfb18f1704059dbbc89a7","2025-11-06T19:46:32.117000","2025-11-06T19:46:32.117000","68dbfcb329e82d13ee45e2a3","false"
"lkjh","concert","{""face_shape"":""oval"",""eye_size"":0.9470434309202892,""eye_color"":""#37060c"",""nose_size"":0.8211928714566561,""mouth_size"":0.7823431703589702,""skin_tone"":""hsl(38.653387671779065, 34.6836573420826%, 48.80181228367958%)""}","{""height"":2.179666288726655,""build"":""athletic"",""proportions"":{""torso_length"":1,""arm_length"":1.2821566404274443,""leg_length"":1.2821566404274443}}","{""style"":""braids"",""color"":""#ef4d34"",""texture"":""kinky""}","{""top"":""shirt"",""bottom"":""skirt"",""color_scheme"":[""#948dae"",""#bdfa06""],""texture_pattern"":""plaid""}","[]","","false","[""concert"",""custom"",""quality_30""]","690cfaa7dc675aa5265dc9cd","2025-11-06T19:44:39.302000","2025-11-06T19:44:39.302000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762456876476_754","general","{""face_shape"":""oval"",""eye_size"":0.760727475905075,""eye_color"":""#8B4513"",""nose_size"":0.5135539812719905,""mouth_size"":0.7084451566165658,""skin_tone"":""#FFCD94""}","{""height"":1.8325259633475284,""build"":""athletic"",""proportions"":{""torso_length"":0.9752381153709896,""arm_length"":1.019871547767414,""leg_length"":1.0216132428661346}}","{""style"":""medium"",""color"":""#8B4513"",""texture"":""wavy""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#000000"",""#808080""],""texture_pattern"":""solid""}","[]","","false","[]","690cf52ddbfd1e241ce05a8e","2025-11-06T19:21:17.777000","2025-11-06T19:21:17.777000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762456869037_537","general","{""face_shape"":""oval"",""eye_size"":0.6562598417375831,""eye_color"":""#2E5090"",""nose_size"":0.4555384450415133,""mouth_size"":0.5151318584935842,""skin_tone"":""#FFCD94""}","{""height"":1.7341770153016856,""build"":""slim"",""proportions"":{""torso_length"":0.9302155237766417,""arm_length"":1.0114142241783817,""leg_length"":0.9410603633132623}}","{""style"":""medium"",""color"":""#8B4513"",""texture"":""wavy""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#FFFF00"",""#0000FF""],""texture_pattern"":""striped""}","[]","","false","[]","690cf5260211955cf1cf7509","2025-11-06T19:21:10.587000","2025-11-06T19:21:10.587000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455912240_285","general","{""face_shape"":""oval"",""eye_size"":0.7089693807084825,""eye_color"":""#228B22"",""nose_size"":0.5410815925679979,""mouth_size"":0.5817378503435184,""skin_tone"":""#FFE0BD""}","{""height"":2.0855867454273653,""build"":""slim"",""proportions"":{""torso_length"":0.9507243776689465,""arm_length"":1.1277976545583237,""leg_length"":1.0772512623371093}}","{""style"":""short"",""color"":""#5C3836"",""texture"":""wavy""}","{""top"":""jacket"",""bottom"":""shorts"",""color_scheme"":[""#000000"",""#000000""],""texture_pattern"":""solid""}","[]","","false","[]","690cf16a9c6127273dbd4dfe","2025-11-06T19:05:14.471000","2025-11-06T19:05:14.471000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455907355_855","general","{""face_shape"":""oval"",""eye_size"":0.8483179103253664,""eye_color"":""#228B22"",""nose_size"":0.6431761726902581,""mouth_size"":0.5800262389978825,""skin_tone"":""#C68642""}","{""height"":2.0008258898679694,""build"":""slim"",""proportions"":{""torso_length"":1.0076434065276134,""arm_length"":0.9535350874725007,""leg_length"":0.9725676389656923}}","{""style"":""short"",""color"":""#000000"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#00FF00"",""#FFFF00""],""texture_pattern"":""solid""}","[]","","false","[]","690cf1648fcc56bcfa48952c","2025-11-06T19:05:08.605000","2025-11-06T19:05:08.605000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455902042_439","general","{""face_shape"":""heart"",""eye_size"":0.6573859742423808,""eye_color"":""#8B4513"",""nose_size"":0.4671049185056924,""mouth_size"":0.5426479791490949,""skin_tone"":""#FFCD94""}","{""height"":1.7280872494548403,""build"":""slim"",""proportions"":{""torso_length"":0.9416276240992587,""arm_length"":1.0861729525552435,""leg_length"":1.0449109349233745}}","{""style"":""pixie"",""color"":""#D2691E"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#FFFFFF"",""#00FF00""],""texture_pattern"":""solid""}","[]","","false","[]","690cf15f2f81cba43179926f","2025-11-06T19:05:03.578000","2025-11-06T19:05:03.578000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455902066_550","general","{""face_shape"":""heart"",""eye_size"":0.6299948782667757,""eye_color"":""#2E5090"",""nose_size"":0.5379621995758672,""mouth_size"":0.7846607925352462,""skin_tone"":""#C68642""}","{""height"":1.9256430537619211,""build"":""slim"",""proportions"":{""torso_length"":0.983843843367859,""arm_length"":0.9931637792744814,""leg_length"":1.0546035087933623}}","{""style"":""medium"",""color"":""#5C3836"",""texture"":""straight""}","{""top"":""shirt"",""bottom"":""pants"",""color_scheme"":[""#FFFFFF"",""#0000FF""],""texture_pattern"":""solid""}","[]","","false","[]","690cf15fc6a53297b336a6d1","2025-11-06T19:05:03.374000","2025-11-06T19:05:03.375000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455897722_929","general","{""face_shape"":""oval"",""eye_size"":0.6100829361510887,""eye_color"":""#8B4513"",""nose_size"":0.6327744454473172,""mouth_size"":0.5601898244691774,""skin_tone"":""#FFE0BD""}","{""height"":1.9253841942665013,""build"":""athletic"",""proportions"":{""torso_length"":0.9953468368340049,""arm_length"":1.1041493362792498,""leg_length"":1.08006752765766}}","{""style"":""short"",""color"":""#2C1608"",""texture"":""wavy""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#00FF00"",""#000000""],""texture_pattern"":""striped""}","[]","","false","[]","690cf15be2d4081def31358c","2025-11-06T19:04:59.020000","2025-11-06T19:04:59.020000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455897655_795","general","{""face_shape"":""heart"",""eye_size"":0.8082821126541238,""eye_color"":""#8B4513"",""nose_size"":0.5999934062433692,""mouth_size"":0.7605863968181672,""skin_tone"":""#C68642""}","{""height"":1.878992513695413,""build"":""slim"",""proportions"":{""torso_length"":0.9241312230920089,""arm_length"":1.0349526654744783,""leg_length"":1.1207497543921499}}","{""style"":""short"",""color"":""#5C3836"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#FFFFFF"",""#FFFFFF""],""texture_pattern"":""striped""}","[]","","false","[]","690cf15a098f1fb54cb06813","2025-11-06T19:04:58.878000","2025-11-06T19:04:58.878000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455897597_186","general","{""face_shape"":""heart"",""eye_size"":0.6459789683585184,""eye_color"":""#8B4513"",""nose_size"":0.6294670780712392,""mouth_size"":0.5842877396579972,""skin_tone"":""#E8B98A""}","{""height"":1.892195127450972,""build"":""slim"",""proportions"":{""torso_length"":1.125618761220041,""arm_length"":1.132241761649002,""leg_length"":1.1021447686956882}}","{""style"":""medium"",""color"":""#000000"",""texture"":""wavy""}","{""top"":""hoodie"",""bottom"":""pants"",""color_scheme"":[""#00FF00"",""#0000FF""],""texture_pattern"":""striped""}","[]","","false","[]","690cf15a6856c4bc48bbc6f3","2025-11-06T19:04:58.876000","2025-11-06T19:04:58.876000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455897474_559","general","{""face_shape"":""oval"",""eye_size"":0.6792853393231243,""eye_color"":""#4B7B4B"",""nose_size"":0.49969054433053134,""mouth_size"":0.7131232164286564,""skin_tone"":""#FFCD94""}","{""height"":1.9632590978479827,""build"":""average"",""proportions"":{""torso_length"":0.9124304992060401,""arm_length"":1.0088087527575014,""leg_length"":0.9563112469705629}}","{""style"":""medium"",""color"":""#5C3836"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#00FF00""],""texture_pattern"":""solid""}","[]","","false","[]","690cf15ad14d06cfa6effc16","2025-11-06T19:04:58.744000","2025-11-06T19:04:58.744000","68dbfcb329e82d13ee45e2a3","false"
"RPM_Avatar_1762455896837_575","general","{""face_shape"":""oval"",""eye_size"":0.6454245026746284,""eye_color"":""#228B22"",""nose_size"":0.5604621330899299,""mouth_size"":0.6200329931525226,""skin_tone"":""#FFCD94""}","{""height"":1.84522622277811,""build"":""slim"",""proportions"":{""torso_length"":1.008487745288394,""arm_length"":1.0406540840285818,""leg_length"":0.9492221533010373}}","{""style"":""medium"",""color"":""#2C1608"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""pants"",""color_scheme"":[""#00FF00"",""#FFFF00""],""texture_pattern"":""solid""}","[]","","false","[]","690cf15a64e680c869ca9748","2025-11-06T19:04:58.738000","2025-11-06T19:04:58.738000","68dbfcb329e82d13ee45e2a3","false"
